"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_PulseGun_Ammo_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,82,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_WesternSnakeHat_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_GatlingGun_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,70,9,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_GatlingGun_Ammo_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,70,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_SantaHat_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MorosGigantophis_AmmoBelt_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_Dossier_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Gigantophis_ChibiPet_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SulfurCapsule_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,Sulfur Titan,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SulfurGrenade_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TitanTerminal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,90,20,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SulfurJetpack_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SulfurTitanSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,100,45,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SulfurWrench_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AlphaSulfurSummoner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,90,50,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Torvosaurus_BC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,80,32,Birdwatcher's Collection,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GiantSpino_BC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,97,42,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AlphaGiantSpinoSummoner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,99,1,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BCKibble_Super_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,92,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BCKibble_Small_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,42,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BCKibble_Medium_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,42,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BCKibble_Large_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,56,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Shoni_Platform_BC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,93,36,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Saurophaganax_BC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,79,35,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-1-Saddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,69,24,[T.A.C] Vectispinus,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-3-Saddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,rocket saddle
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-Artillery_Shell_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,rocket variant
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-EnergyCell_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,68,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-RailGun_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,68,15,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-TranqRocketLauncher_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,tranq var
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vecti-TranqRockets_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,tranq var
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Allosaurus-Brain_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,64,5,[T.A.C] Antrodemus ,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Saddle_T0_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,65,30,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Scorched-Skin_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Aberrant-Skin_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Arms_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Body_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,71,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Helm_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,71,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Pants_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Pestal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Antro-Storage_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddle0_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,55,26,[T.A.C] Eocarcharia,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddleClown_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddle7_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddle3_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddle1_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddle2_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EocarchSaddle4_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Shroom_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,55,3,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Female_Base_Saddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,44,13,[T.A.C] Bastion Beetle,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Male_Base_Saddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,44,13,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Female_Amber_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,44,2,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Male_Amber_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,44,2,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Male_Amber1SE_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Female_Amber_SE_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Female_Gun_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,81,5,,,bastion breaker
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Male_Gun_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,66,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Female_Amber_AK_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Male_Amber_AK_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_120MM_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,81,3,,,"""bastion breaker bullet"""
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Female_Amber_AB_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BB_Male_AmberAB_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tyranno_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,77,20,Cosmics Cohorts - Tyrannodominator,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tyranno_Arm_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tyranno_Helm_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,77,8,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tyranno_Leg_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,saddle extension
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tyranno_Tail_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,77,6,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Boss_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GLAmmo_Gas_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,tranq rocket
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GLAmmo_Grenade_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,66,4,,,"Cannon Rocket, needed for taming"
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GLAmmo_MiniNuke_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,120,2,,,Nuke Rocket
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Sanguivern_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,84,38,ARKOLOGY: OE - Sanguivern,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,LC-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_Beta_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,LC-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_Gamma_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,LC-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_Legendary_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,LC-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Cocktail_Sanguivern_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,84,6,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_Beta_NONLC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,68,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_Gamma_NONLC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,51,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_Legendary_NONLC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BloodstarvedSummoner_NONLC_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,84,,,,ALPHA
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Hapipalus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,94,42,ARKOLOGY: OE - Hapipalus,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_Gamma_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,AB-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_Beta_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,AB-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,AB-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_Legendary_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,AB-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_Beta_NonAB_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,79,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_Gamma_NonAB_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",equalize levels of boss summoner engrams,61,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_Legendary_NonAB_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_QueenSummoner_NonAB_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,94,,,,ALPHA
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,ARKOLOGY: OE - Desolatitan,,Island-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Desolatitan_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,102,52,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_Beta_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,Island-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_Gamma_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,Island-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_Legendary_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,Island-specific boss summon
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_Beta_NonIsland_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,89,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_Gamma_NonIsland_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",equalize levels of boss summoner engrams,76,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_Legendary_NonIsland_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,tek
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PrimalSummoner_NonIsland_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,102,,,,ALPHA
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Meraxes_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,77,33,BigAL's: Meraxes,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CorruptedMeraxesSummoner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,104,10,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SE_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TEK_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Arkology_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Paleo_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Animated_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Corrupted_Meraxes_Chibi_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_ArmorChip_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,22,4,Runic Wyverns,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Shrine_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,14,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_GhostBoss_v2_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,"decent boss, but would require more of the mods items / wyverns"
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_RubyCrystal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,38,2,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_SapphireCrystal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,38,2,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_EmeraldCrystal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,38,2,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_ChromaticCrystal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,27,2,,,for runic halo lantern
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Saddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,33,6,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_TalonBundle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_CrystalQueen_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,"decent boss, but would require more of the mods items / wyverns"
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_RunicVoidOverrideChip_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,for runic void wyvern
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Aug_Flame_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Aug_Glacial_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Aug_HideAntlers_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Aug_HideHalo_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Aug_Spark_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""RW_EngramEntry_Aug_Venom_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Leopard_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,Cliffans Additional Critters (& Creatures),,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_LeopardFaceplate_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_RatCheese_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_RatLantern_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_RatPouch_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_RacoonBackpackMedium_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,
